Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","904","Low-income economies","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2016","2016","Int$/cap","2149.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2017","2017","Int$/cap","2173.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2018","2018","Int$/cap","2190","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2019","2019","Int$/cap","2219.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2020","2020","Int$/cap","2171.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","Int$/cap","2145.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2022","2022","Int$/cap","2148","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","32.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","31.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","31","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","30.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","29.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","28.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","26.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","25.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","24","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","23.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","22.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","22.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","22.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","23.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","24.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","25.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","25.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","26.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","26.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","27.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","28.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20212023","2021-2023","%","28.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2000","2000","%","33.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2001","2001","%","33.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2002","2002","%","31.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2003","2003","%","30.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2004","2004","%","30.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2005","2005","%","29.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2006","2006","%","28","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2007","2007","%","26.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2008","2008","%","25.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2009","2009","%","24.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2010","2010","%","22.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2011","2011","%","22.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2012","2012","%","22.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2013","2013","%","22.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","904","Low-income economies","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2014","2014","%","22.8","E","Estimated value",""
